id,ANY,MORTGAGE,OWN,RENT,annual_inc,emp_length,installment,loan_amnt,term,int_rate,avg_cur_bal,inq_last_12m,max_bal_bc,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,num_bc_tl,num_il_tl,num_op_rev_tl,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,percent_bc_gt_75,pub_rec_bankruptcies,total_acc,total_bal_ex_mort,loan_status
91344432,0,0,0,1,80388.0,3,1038.34,28725,36,0.1799,2399.0,0.0,15774.0,80.0,318.0,20.0,18.0,0.0,4.0,20.0,4.0,21.0,0.0,0.0,24,30.8,0,40,55182.0,1
75518221,0,0,1,0,100000.0,10,533.75,24000,60,0.1199,82959.0,0.0,552.0,119.0,138.0,24.0,15.0,6.0,80.0,1.0,2.0,2.0,0.0,0.0,3,0.0,0,11,552.0,1
96262967,0,0,0,1,40000.0,2,117.0,3600,36,0.1049,1988.0,0.0,3931.0,62.0,118.0,1.0,1.0,2.0,35.0,9.0,5.0,10.0,0.0,3.0,12,0.0,1,21,23854.0,1
85562316,0,1,0,0,195000.0,4,939.96,30000,36,0.0799,10487.0,5.0,7430.0,119.0,230.0,2.0,2.0,1.0,36.0,24.0,9.0,37.0,0.0,9.0,40,5.3,0,65,66997.0,1
85006551,0,1,0,0,240000.0,10,633.05,19200,36,0.1149,34886.0,1.0,1843.0,120.0,192.0,60.0,9.0,2.0,5.0,6.0,19.0,4.0,6.0,2.0,20,75.0,0,29,239693.0,1
128908067,0,1,0,0,41000.0,1,520.35,15000,36,0.1505,5730.0,1.0,5428.0,161.0,149.0,4.0,4.0,0.0,73.0,6.0,7.0,7.0,0.0,1.0,11,0.0,1,16,63026.0,1
127008048,0,0,1,0,95000.0,1,1160.44,36000,36,0.0993,17079.0,2.0,2541.0,139.0,289.0,39.0,8.0,2.0,39.0,5.0,6.0,3.0,0.0,1.0,6,0.0,0,14,102475.0,1
113040085,0,1,0,0,65000.0,10,381.06,16000,60,0.1505,6264.0,1.0,2395.0,116.0,148.0,5.0,5.0,4.0,42.0,5.0,13.0,15.0,0.0,4.0,18,20.0,0,33,18325.0,1
104141233,0,1,0,0,110000.0,10,943.42,30000,36,0.0824,27006.0,2.0,19636.0,152.0,261.0,3.0,3.0,2.0,49.0,8.0,4.0,11.0,0.0,3.0,14,20.0,0,19,63092.0,1
67686057,0,1,0,0,60000.0,8,461.96,20000,60,0.1367,18397.0,0.0,15326.0,245.0,158.0,4.0,4.0,4.0,70.0,13.0,7.0,8.0,0.0,3.0,9,100.0,0,29,38402.0,0
75254977,0,1,0,0,79000.0,4,409.28,20000,60,0.0839,18030.0,9.0,7854.0,218.0,108.0,15.0,3.0,3.0,54.0,3.0,21.0,6.0,0.0,3.0,17,100.0,0,33,87250.0,1
68192663,0,1,0,0,75000.0,3,997.31,34500,60,0.2424,9816.0,0.0,4396.0,123.0,88.0,3.0,3.0,2.0,27.0,3.0,23.0,10.0,0.0,12.0,18,50.0,1,40,55954.0,1
91642085,0,1,0,0,170000.0,7,1244.07,40000,36,0.0749,27316.0,0.0,8736.0,154.0,191.0,15.0,13.0,4.0,31.0,6.0,11.0,3.0,0.0,0.0,6,33.3,0,24,35317.0,1
90866109,0,0,0,1,48000.0,10,602.29,17500,36,0.1449,2839.0,0.0,6775.0,133.0,253.0,12.0,12.0,1.0,71.0,11.0,1.0,7.0,0.0,1.0,7,75.0,0,17,19871.0,1
99997157,0,1,0,0,70000.0,9,451.27,21000,60,0.1049,17582.0,2.0,6924.0,136.0,437.0,7.0,5.0,4.0,79.0,18.0,8.0,11.0,0.0,3.0,13,28.6,0,36,24769.0,1
67919358,0,0,0,1,70000.0,10,508.71,20350,60,0.1727,3471.0,0.0,11809.0,69.0,143.0,15.0,15.0,0.0,68.0,16.0,2.0,13.0,0.0,0.0,15,71.4,0,27,48597.0,0
77439356,0,1,0,0,90000.0,10,259.42,12000,60,0.1075,58644.0,1.0,6196.0,114.0,211.0,2.0,2.0,2.0,17.0,8.0,5.0,6.0,0.0,2.0,8,50.0,0,23,59348.0,1
119823898,0,0,0,1,88000.0,1,483.52,15000,36,0.0993,13853.0,3.0,15714.0,201.0,188.0,0.0,0.0,1.0,41.0,7.0,5.0,10.0,0.0,3.0,12,100.0,0,24,166230.0,1
92329241,0,1,0,0,69850.0,10,135.09,4100,36,0.1144,29094.0,3.0,2840.0,146.0,167.0,19.0,2.0,6.0,55.0,13.0,4.0,6.0,0.0,1.0,8,66.7,1,30,16007.0,1
84294609,0,1,0,0,120000.0,1,542.22,15000,36,0.1799,9517.0,6.0,1693.0,87.0,230.0,40.0,5.0,0.0,6.0,4.0,5.0,2.0,0.0,2.0,4,0.0,0,13,38069.0,0
111578352,0,0,1,0,50000.0,1,234.58,7000,36,0.1262,3198.0,0.0,4416.0,138.0,77.0,5.0,5.0,0.0,41.0,4.0,10.0,5.0,0.0,1.0,12,0.0,0,18,38371.0,1
90269641,0,0,1,0,26000.0,3,61.52,1800,36,0.1399,797.0,4.0,3948.0,73.0,41.0,5.0,5.0,0.0,13.0,5.0,4.0,10.0,1.0,2.0,14,0.0,0,18,11159.0,1
115399789,0,1,0,0,110000.0,7,1144.37,35000,36,0.1091,16140.0,5.0,7861.0,143.0,213.0,4.0,4.0,5.0,25.0,10.0,14.0,11.0,0.0,4.0,16,0.0,0,39,75134.0,1
129150761,0,1,0,0,70000.0,9,316.46,9000,36,0.1601,11739.0,2.0,3328.0,151.0,131.0,4.0,4.0,1.0,47.0,4.0,26.0,7.0,0.0,3.0,9,66.7,0,35,93909.0,1
86662553,0,1,0,0,60000.0,2,158.05,5000,36,0.0859,25904.0,0.0,5647.0,40.0,361.0,28.0,21.0,6.0,13.0,10.0,1.0,5.0,0.0,0.0,7,50.0,0,24,25839.0,1
95639191,0,0,1,0,217000.0,10,812.42,32000,60,0.1799,40568.0,0.0,17467.0,162.0,235.0,14.0,2.0,5.0,13.0,4.0,13.0,6.0,0.0,1.0,13,100.0,0,26,102215.0,1
107364655,0,1,0,0,113000.0,7,296.53,9000,36,0.1144,24469.0,3.0,3988.0,139.0,210.0,5.0,4.0,2.0,47.0,6.0,8.0,4.0,0.0,3.0,7,50.0,1,17,37913.0,0
71876666,0,1,0,0,48323.0,4,461.96,20000,60,0.1367,6329.0,5.0,9140.0,114.0,67.0,10.0,10.0,1.0,34.0,11.0,28.0,19.0,0.0,6.0,38,20.0,0,50,99588.0,1
96777778,0,0,0,1,115000.0,1,995.89,33600,60,0.2549,4597.0,1.0,5988.0,134.0,346.0,9.0,9.0,0.0,16.0,16.0,9.0,13.0,0.0,2.0,15,100.0,0,33,64358.0,0
111645800,0,0,0,1,25000.0,10,113.63,3500,36,0.1042,1558.0,0.0,1124.0,123.0,123.0,34.0,19.0,0.0,80.0,4.0,5.0,5.0,0.0,0.0,6,0.0,0,12,9345.0,1
124768290,0,0,1,0,115000.0,10,322.35,10000,36,0.0993,125294.0,3.0,1084.0,149.0,155.0,25.0,10.0,5.0,9.0,6.0,6.0,1.0,0.0,1.0,3,0.0,0,20,37065.0,1
88779943,0,0,0,1,46000.0,1,65.47,2000,36,0.1099,1825.0,0.0,7567.0,103.0,134.0,28.0,28.0,0.0,10.0,5.0,2.0,6.0,0.0,0.0,6,66.7,0,11,9126.0,1
68845983,0,0,0,1,54600.0,10,766.92,23500,36,0.1078,2194.0,0.0,7324.0,140.0,172.0,2.0,2.0,1.0,37.0,9.0,6.0,12.0,0.0,4.0,13,50.0,0,29,28523.0,1
154127557,0,1,0,0,81600.0,3,948.61,30000,60,0.288,13093.0,1.0,5709.0,94.0,194.0,4.0,4.0,3.0,18.0,8.0,4.0,15.0,0.0,2.0,18,66.7,0,25,55460.0,1
76335256,0,0,0,1,70000.0,10,481.63,14000,36,0.1446,1044.0,4.0,6552.0,187.0,297.0,2.0,2.0,0.0,16.0,17.0,5.0,14.0,0.0,12.0,14,33.3,0,40,14620.0,1
83749448,0,0,1,0,25000.0,2,302.34,9000,36,0.1279,965.0,1.0,6301.0,110.0,134.0,3.0,3.0,0.0,66.0,22.0,3.0,21.0,0.0,1.0,22,23.1,0,36,20264.0,1
92461072,0,1,0,0,65000.0,10,264.04,10400,60,0.1799,6133.0,4.0,1925.0,148.0,75.0,3.0,3.0,2.0,27.0,10.0,9.0,8.0,0.0,5.0,12,50.0,0,24,14771.0,1
75051474,0,0,0,1,65000.0,1,382.5,12000,36,0.0916,4889.0,0.0,6804.0,80.0,118.0,5.0,5.0,0.0,11.0,4.0,10.0,6.0,0.0,2.0,8,100.0,0,19,39114.0,0
106494116,0,1,0,0,87000.0,1,297.31,8000,36,0.2,35278.0,2.0,314.0,129.0,54.0,2.0,1.0,1.0,11.0,5.0,16.0,9.0,2.0,3.0,15,0.0,0,29,219679.0,0
85862271,0,1,0,0,34000.0,2,120.46,3500,36,0.1449,824.0,2.0,3500.0,123.0,221.0,0.0,0.0,0.0,5.0,12.0,4.0,17.0,0.0,6.0,18,0.0,0,28,14823.0,1
79025076,0,0,0,1,75000.0,2,652.41,20000,36,0.1075,6083.0,1.0,5096.0,248.0,201.0,9.0,8.0,0.0,43.0,6.0,19.0,10.0,0.0,2.0,14,100.0,0,30,85164.0,1
79162344,0,0,0,1,161000.0,2,996.29,30000,36,0.1199,3769.0,3.0,3953.0,194.0,403.0,10.0,10.0,3.0,14.0,20.0,8.0,11.0,5.0,1.0,13,22.2,0,40,48995.0,1
77470059,0,0,1,0,65000.0,1,565.18,21000,60,0.2075,56260.0,5.0,890.0,39.0,88.0,8.0,2.0,2.0,48.0,3.0,2.0,2.0,0.0,2.0,4,0.0,0,7,22587.0,1
85672575,0,0,0,1,46000.0,1,249.19,8000,36,0.0759,1278.0,3.0,1732.0,103.0,155.0,18.0,15.0,1.0,20.0,10.0,4.0,11.0,0.0,0.0,11,0.0,0,30,12781.0,1
86923003,0,0,0,1,65000.0,1,227.48,5925,36,0.2239,984.0,3.0,1412.0,108.0,126.0,3.0,2.0,0.0,31.0,11.0,5.0,15.0,0.0,7.0,17,14.3,0,29,14757.0,1
109971959,0,1,0,0,96000.0,5,509.69,15000,36,0.1359,25633.0,3.0,9760.0,176.0,149.0,16.0,6.0,1.0,72.0,7.0,23.0,5.0,0.0,2.0,12,20.0,0,33,107047.0,1
106947246,0,1,0,0,100000.0,3,561.32,23600,60,0.1499,14883.0,4.0,1697.0,122.0,177.0,2.0,2.0,3.0,87.0,10.0,14.0,10.0,0.0,8.0,14,0.0,0,34,67170.0,1
83775764,0,0,0,1,43000.0,1,158.05,5000,36,0.0859,21513.0,3.0,2568.0,153.0,380.0,6.0,6.0,1.0,64.0,17.0,27.0,10.0,0.0,6.0,14,20.0,0,60,96582.0,1
165061615,0,0,0,1,65000.0,6,697.25,18000,36,0.2305,4111.0,1.0,5046.0,158.0,94.0,1.0,1.0,0.0,9.0,15.0,16.0,21.0,0.0,4.0,34,0.0,0,41,140401.0,1
76252526,0,0,1,0,1587047.0,10,296.29,9600,36,0.0697,12114.0,0.0,559.0,116.0,124.0,40.0,31.0,2.0,78.0,4.0,17.0,9.0,0.0,0.0,12,0.0,0,35,45983.0,1
85310352,0,1,0,0,50000.0,5,439.82,12000,36,0.1899,7304.0,3.0,2775.0,152.0,44.0,14.0,9.0,2.0,70.0,3.0,8.0,7.0,0.0,1.0,14,66.7,0,18,33992.0,0
94392933,0,0,0,1,57000.0,8,341.73,10000,36,0.1399,914.0,0.0,1937.0,100.0,92.0,17.0,17.0,0.0,23.0,6.0,4.0,7.0,2.0,0.0,9,60.0,0,12,8225.0,1
104131087,0,0,0,1,40000.0,2,32.5,1000,36,0.1049,5942.0,2.0,3520.0,212.0,219.0,30.0,8.0,2.0,46.0,9.0,15.0,5.0,0.0,2.0,17,75.0,0,27,101020.0,0
67715750,0,0,1,0,50000.0,6,267.79,8400,36,0.0917,1298.0,0.0,2919.0,127.0,117.0,38.0,26.0,0.0,24.0,7.0,6.0,8.0,0.0,0.0,9,100.0,0,18,11680.0,0
70855502,0,1,0,0,75000.0,4,348.18,10000,36,0.1531,16292.0,7.0,3643.0,163.0,259.0,1.0,1.0,5.0,6.0,20.0,10.0,19.0,1.0,8.0,22,58.3,0,53,45648.0,1
78973827,0,0,0,1,60000.0,7,326.57,9600,36,0.1367,15493.0,2.0,5051.0,136.0,141.0,6.0,6.0,1.0,20.0,4.0,3.0,5.0,0.0,1.0,7,66.7,0,11,22510.0,1
119409577,0,0,0,1,47000.0,10,216.82,7000,36,0.0721,698.0,1.0,2744.0,260.0,118.0,11.0,11.0,5.0,68.0,6.0,5.0,9.0,0.0,1.0,9,0.0,0,24,6281.0,1
97378519,0,1,0,0,89700.0,10,361.38,12000,36,0.0532,3520.0,1.0,6109.0,126.0,389.0,18.0,16.0,2.0,74.0,14.0,12.0,18.0,0.0,0.0,20,0.0,0,39,28255.0,1
95652552,0,1,0,0,234000.0,1,1093.17,36300,36,0.0532,44883.0,2.0,8973.0,153.0,138.0,6.0,6.0,1.0,40.0,9.0,15.0,11.0,0.0,2.0,16,16.7,0,36,132935.0,1
121392525,0,0,0,1,70000.0,10,248.5,7600,36,0.1091,3128.0,1.0,2380.0,125.0,156.0,5.0,5.0,2.0,8.0,5.0,6.0,8.0,1.0,1.0,10,100.0,0,19,31282.0,0
93993028,0,0,0,1,65000.0,1,650.66,18000,36,0.1799,2093.0,2.0,8873.0,122.0,340.0,10.0,10.0,0.0,30.0,8.0,3.0,9.0,0.0,3.0,11,50.0,0,18,23023.0,0
70311744,0,1,0,0,106000.0,10,764.99,24000,36,0.0916,20725.0,1.0,5164.0,149.0,272.0,32.0,29.0,3.0,4.0,8.0,3.0,4.0,1.0,0.0,7,100.0,0,23,13263.0,0
85626953,0,1,0,0,100000.0,8,391.08,17000,60,0.1349,11674.0,2.0,21354.0,121.0,233.0,3.0,3.0,3.0,60.0,22.0,14.0,23.0,0.0,8.0,28,20.0,0,49,75051.0,1
96706088,0,0,0,1,115000.0,10,231.35,6400,36,0.1799,12706.0,2.0,5772.0,161.0,182.0,5.0,5.0,1.0,8.0,6.0,32.0,9.0,0.0,5.0,18,100.0,0,57,228710.0,1
137559857,0,1,0,0,125000.0,10,330.31,9600,36,0.1447,9729.0,2.0,2190.0,131.0,238.0,13.0,7.0,4.0,18.0,20.0,17.0,19.0,0.0,3.0,23,100.0,0,55,72612.0,1
107255253,0,0,0,1,81000.0,10,346.61,10000,36,0.1499,1645.0,4.0,1923.0,146.0,137.0,10.0,7.0,1.0,64.0,3.0,7.0,9.0,0.0,4.0,11,100.0,0,23,18097.0,0
144734657,0,1,0,0,45000.0,10,489.09,14400,36,0.1356,292.0,0.0,513.0,116.0,141.0,5.0,5.0,0.0,35.0,3.0,1.0,4.0,0.0,1.0,4,0.0,0,7,1166.0,1
75780690,0,0,0,1,80000.0,10,332.1,10000,36,0.1199,4563.0,2.0,2879.0,152.0,230.0,2.0,2.0,0.0,21.0,8.0,4.0,4.0,1.0,1.0,6,0.0,0,12,27379.0,1
79011854,0,0,1,0,54000.0,10,34.82,1000,36,0.1531,3267.0,4.0,1643.0,121.0,161.0,4.0,4.0,0.0,26.0,6.0,4.0,7.0,0.0,2.0,8,20.0,0,15,26139.0,1
76193346,0,0,1,0,350000.0,3,728.06,36000,60,0.0789,5144.0,0.0,16001.0,164.0,203.0,23.0,16.0,0.0,27.0,7.0,22.0,10.0,0.0,0.0,27,20.0,0,37,128594.0,1
85972071,0,1,0,0,99000.0,10,907.73,35000,60,0.1899,8918.0,4.0,8650.0,121.0,371.0,3.0,3.0,1.0,75.0,33.0,5.0,31.0,0.0,6.0,35,4.5,0,62,102811.0,0
150141989,0,1,0,0,70000.0,7,216.21,7000,36,0.0702,20408.0,5.0,1494.0,171.0,171.0,11.0,3.0,2.0,38.0,11.0,8.0,8.0,0.0,3.0,9,0.0,0,24,1567.0,1
96563093,0,0,0,1,65000.0,2,325.74,9600,36,0.1349,2529.0,0.0,2718.0,53.0,30.0,14.0,14.0,0.0,7.0,6.0,5.0,7.0,0.0,0.0,11,50.0,0,14,27820.0,1
71062029,0,0,0,1,67500.0,4,830.24,25000,36,0.1199,2245.0,3.0,3733.0,198.0,140.0,13.0,7.0,1.0,41.0,9.0,6.0,9.0,0.0,1.0,10,42.9,0,24,22449.0,1
77258772,0,1,0,0,145000.0,10,735.47,24000,36,0.0649,15047.0,1.0,4379.0,126.0,319.0,32.0,4.0,4.0,18.0,13.0,3.0,13.0,0.0,1.0,16,20.0,0,25,59594.0,1
116576548,0,0,0,1,65000.0,10,384.06,12000,36,0.0944,21600.0,2.0,3210.0,131.0,147.0,16.0,3.0,1.0,61.0,7.0,9.0,11.0,0.0,2.0,14,50.0,0,24,42451.0,0
88969438,0,1,0,0,270000.0,10,722.76,24000,36,0.0532,50486.0,4.0,12818.0,171.0,265.0,14.0,14.0,5.0,11.0,4.0,6.0,6.0,0.0,0.0,9,0.0,0,22,184569.0,1
69743003,0,1,0,0,85000.0,2,265.68,8000,36,0.1199,62847.0,6.0,3537.0,217.0,127.0,3.0,3.0,2.0,17.0,9.0,7.0,4.0,0.0,3.0,8,33.3,0,19,34059.0,1
157679736,0,1,0,0,88602.0,5,150.33,4500,36,0.124,32198.0,3.0,3751.0,150.0,216.0,3.0,3.0,2.0,76.0,5.0,33.0,3.0,0.0,3.0,14,0.0,0,41,276195.0,1
96819607,0,1,0,0,45000.0,1,263.78,8000,36,0.1149,8336.0,1.0,3191.0,81.0,102.0,20.0,9.0,1.0,30.0,5.0,4.0,5.0,0.0,1.0,7,25.0,0,15,13054.0,1
102659855,0,0,0,1,216000.0,7,173.31,5000,36,0.1499,3215.0,4.0,3392.0,157.0,203.0,7.0,7.0,1.0,27.0,7.0,8.0,3.0,0.0,3.0,4,100.0,0,22,12861.0,1
73490679,0,1,0,0,75000.0,10,863.58,23000,36,0.2075,20138.0,5.0,7828.0,122.0,386.0,9.0,6.0,4.0,19.0,8.0,17.0,3.0,1.0,3.0,11,66.7,0,30,82422.0,1
88312883,0,1,0,0,130000.0,1,1002.62,32000,36,0.0799,11061.0,0.0,19559.0,262.0,219.0,5.0,5.0,4.0,41.0,26.0,10.0,20.0,0.0,2.0,24,7.1,0,53,70624.0,1
91208802,0,1,0,0,69341.36,10,290.47,8500,36,0.1399,51621.0,0.0,2988.0,49.0,62.0,2.0,2.0,1.0,9.0,2.0,9.0,9.0,1.0,6.0,14,100.0,0,22,142454.0,1
91142895,0,0,0,1,90000.0,2,98.92,3000,36,0.1149,8398.0,4.0,2229.0,127.0,131.0,8.0,8.0,0.0,27.0,4.0,27.0,5.0,0.0,3.0,10,0.0,1,33,83983.0,0
68496486,0,0,0,1,60000.0,1,140.18,4000,36,0.1577,3444.0,4.0,3681.0,148.0,139.0,1.0,1.0,0.0,45.0,7.0,26.0,19.0,0.0,8.0,24,0.0,0,50,82652.0,1
96259366,0,1,0,0,90000.0,10,230.64,7000,36,0.1144,16933.0,1.0,2912.0,93.0,428.0,1.0,1.0,2.0,11.0,7.0,9.0,5.0,0.0,2.0,10,33.3,0,21,49817.0,1
82060434,0,0,0,1,93000.0,3,196.63,5625,36,0.1559,4159.0,1.0,847.0,163.0,71.0,11.0,4.0,0.0,8.0,6.0,17.0,7.0,7.0,5.0,17,20.0,0,26,70704.0,0
117857772,0,1,0,0,70000.0,2,355.97,14000,60,0.1806,19880.0,4.0,4586.0,94.0,190.0,2.0,2.0,4.0,40.0,7.0,11.0,12.0,0.0,7.0,15,75.0,0,39,67568.0,1
75750630,0,1,0,0,60000.0,9,265.68,8000,36,0.1199,21478.0,2.0,3354.0,150.0,329.0,15.0,7.0,6.0,31.0,15.0,5.0,10.0,0.0,1.0,13,66.7,0,42,69166.0,1
106877465,0,1,0,0,56000.0,10,219.63,10000,60,0.1144,14075.0,3.0,3458.0,96.0,80.0,7.0,7.0,1.0,19.0,3.0,6.0,8.0,0.0,2.0,11,0.0,0,18,42297.0,1
139489301,0,1,0,0,140000.0,4,781.57,25000,36,0.0784,32019.0,3.0,2937.0,122.0,154.0,2.0,2.0,1.0,66.0,11.0,5.0,3.0,0.0,3.0,5,0.0,0,18,28739.0,1
97868835,0,0,1,0,59746.0,2,824.29,25000,36,0.1149,4238.0,8.0,10150.0,242.0,102.0,12.0,12.0,0.0,64.0,8.0,3.0,3.0,0.0,3.0,4,33.3,0,13,16951.0,1
128263469,0,1,0,0,60000.0,10,324.65,10000,36,0.1042,2402.0,0.0,10128.0,129.0,126.0,16.0,16.0,0.0,12.0,6.0,2.0,9.0,0.0,0.0,9,66.7,0,16,21617.0,1
96735479,0,0,1,0,57750.0,10,339.31,10000,36,0.1349,1327.0,1.0,1415.0,216.0,225.0,1.0,1.0,0.0,73.0,14.0,12.0,21.0,0.0,6.0,23,21.4,0,35,30541.0,1
75447946,0,1,0,0,88000.0,10,317.71,9000,36,0.1629,26470.0,3.0,4088.0,119.0,76.0,3.0,1.0,1.0,8.0,7.0,22.0,6.0,0.0,5.0,12,25.0,1,32,71275.0,0
106487864,0,0,0,1,69134.0,10,595.31,19000,36,0.0799,13639.0,4.0,14475.0,185.0,100.0,54.0,12.0,0.0,27.0,1.0,30.0,4.0,0.0,1.0,19,100.0,0,36,259138.0,1
77851296,0,0,0,1,47000.0,6,913.61,23500,36,0.2332,4756.0,5.0,9986.0,115.0,234.0,1.0,1.0,0.0,27.0,6.0,21.0,10.0,0.0,2.0,25,66.7,0,39,109399.0,1
99961637,0,1,0,0,100000.0,2,361.93,16000,60,0.1274,12878.0,2.0,2881.0,118.0,187.0,31.0,4.0,3.0,22.0,6.0,9.0,8.0,1.0,2.0,12,75.0,0,25,40409.0,1
135454344,0,0,1,0,59000.0,10,281.59,8350,36,0.1306,20868.0,5.0,10053.0,54.0,137.0,5.0,5.0,4.0,22.0,12.0,5.0,8.0,0.0,2.0,12,0.0,0,24,40171.0,0
104171378,0,1,0,0,67000.0,10,285.02,8400,36,0.1349,8927.0,5.0,3913.0,200.0,116.0,1.0,1.0,2.0,29.0,5.0,18.0,8.0,0.0,8.0,21,50.0,0,30,91559.0,1
70861498,0,0,1,0,45000.0,1,260.97,8000,36,0.1075,8857.0,0.0,2014.0,133.0,296.0,13.0,8.0,2.0,53.0,4.0,21.0,7.0,0.0,1.0,12,66.7,0,37,26309.0,1
85635196,0,1,0,0,89000.0,10,254.37,8000,36,0.0899,9140.0,3.0,18021.0,166.0,306.0,5.0,2.0,3.0,28.0,8.0,13.0,15.0,0.0,3.0,28,75.0,0,41,128998.0,0
76284024,0,0,0,1,41029.0,3,481.63,14000,36,0.1446,2378.0,0.0,4067.0,61.0,124.0,49.0,29.0,0.0,23.0,6.0,2.0,3.0,0.0,0.0,5,100.0,0,11,11891.0,1
110087945,0,0,0,1,108000.0,1,398.52,12000,36,0.1199,5101.0,2.0,854.0,152.0,166.0,5.0,5.0,0.0,40.0,6.0,13.0,11.0,0.0,1.0,16,0.0,0,35,71418.0,1
94023115,0,1,0,0,104000.0,1,491.32,14175,36,0.1499,8127.0,1.0,1435.0,241.0,144.0,1.0,1.0,4.0,31.0,6.0,38.0,12.0,0.0,4.0,40,75.0,0,60,325094.0,1
136923290,0,1,0,0,60212.0,10,262.61,8400,36,0.0784,24843.0,8.0,7202.0,149.0,150.0,14.0,14.0,1.0,65.0,17.0,10.0,5.0,0.0,0.0,9,33.3,0,38,56217.0,1
97222199,0,1,0,0,34560.0,10,329.24,10000,36,0.1139,14526.0,0.0,2954.0,87.0,199.0,8.0,8.0,3.0,45.0,1.0,4.0,7.0,0.0,1.0,8,100.0,0,16,5555.0,1
119197527,0,1,0,0,130000.0,3,329.27,9100,36,0.1806,47810.0,6.0,5913.0,169.0,120.0,3.0,3.0,2.0,9.0,6.0,9.0,6.0,0.0,4.0,9,50.0,0,20,48905.0,1
136905239,0,0,1,0,145000.0,10,1188.76,35000,36,0.1356,58986.0,3.0,11249.0,227.0,200.0,80.0,16.0,6.0,6.0,4.0,10.0,2.0,0.0,0.0,9,100.0,0,21,45701.0,1
71035711,0,0,0,1,140000.0,4,842.23,25000,36,0.1299,9391.0,1.0,6945.0,61.0,152.0,8.0,8.0,0.0,22.0,5.0,5.0,9.0,0.0,2.0,12,40.0,0,15,112686.0,1
90925893,0,0,1,0,65000.0,5,832.45,29900,60,0.2239,6880.0,1.0,13397.0,150.0,167.0,11.0,11.0,0.0,61.0,7.0,5.0,9.0,0.0,1.0,11,100.0,0,19,75682.0,0
75323528,0,0,0,1,203000.0,10,1084.14,36000,36,0.0532,4043.0,0.0,1385.0,144.0,434.0,9.0,2.0,1.0,71.0,10.0,9.0,7.0,0.0,3.0,9,0.0,0,25,36390.0,1
90219688,0,0,1,0,660000.0,10,1145.69,35000,36,0.1099,110522.0,2.0,23014.0,123.0,119.0,30.0,7.0,1.0,5.0,2.0,5.0,2.0,0.0,1.0,5,100.0,0,11,182441.0,1
133728720,0,1,0,0,60000.0,10,502.12,20000,60,0.1747,2163.0,5.0,605.0,234.0,234.0,19.0,18.0,2.0,11.0,4.0,4.0,8.0,0.0,0.0,9,0.0,0,15,19468.0,0
96860639,0,0,0,1,126000.0,4,494.57,15000,36,0.1149,16542.0,2.0,6912.0,119.0,170.0,12.0,9.0,2.0,14.0,9.0,21.0,5.0,2.0,2.0,10,100.0,0,36,165420.0,1
96304006,0,0,0,1,52000.0,5,593.79,17500,36,0.1349,2462.0,0.0,3603.0,52.0,159.0,17.0,17.0,0.0,39.0,5.0,1.0,8.0,0.0,0.0,9,50.0,0,10,22155.0,1
132071096,0,0,0,1,85000.0,10,649.21,20000,36,0.1041,1064.0,0.0,2533.0,29.0,424.0,6.0,6.0,0.0,41.0,13.0,2.0,15.0,0.0,1.0,16,14.3,0,23,17026.0,0
95240406,0,1,0,0,80000.0,5,184.54,5400,36,0.1399,30749.0,7.0,3369.0,137.0,109.0,14.0,1.0,1.0,38.0,3.0,12.0,4.0,0.0,4.0,9,50.0,2,18,34674.0,1
77390726,0,0,0,1,28000.0,1,74.12,2200,36,0.1299,7356.0,1.0,4428.0,151.0,131.0,1.0,1.0,0.0,55.0,12.0,9.0,11.0,0.0,2.0,14,83.3,0,27,102989.0,1
97287869,0,0,1,0,87000.0,1,314.48,10000,36,0.0824,28598.0,1.0,2338.0,162.0,131.0,6.0,6.0,8.0,21.0,8.0,7.0,7.0,0.0,1.0,13,16.7,1,27,32761.0,0
88167561,0,0,0,1,55000.0,1,222.57,7000,36,0.0899,310.0,3.0,2790.0,97.0,201.0,1.0,1.0,0.0,49.0,30.0,1.0,16.0,0.0,6.0,16,0.0,1,56,4963.0,1
92845250,0,0,0,1,60000.0,7,214.32,6500,36,0.1149,5104.0,2.0,2555.0,98.0,144.0,10.0,5.0,0.0,71.0,10.0,10.0,9.0,0.0,5.0,11,0.0,0,25,51036.0,1
133984400,0,1,0,0,40000.0,6,227.84,10000,60,0.1306,827.0,1.0,6617.0,152.0,122.0,7.0,7.0,2.0,75.0,3.0,6.0,8.0,0.0,3.0,8,50.0,1,19,6617.0,0
147723337,0,0,0,1,43000.0,10,194.54,6000,36,0.1033,2068.0,5.0,4260.0,234.0,41.0,7.0,7.0,1.0,46.0,2.0,5.0,11.0,0.0,3.0,14,50.0,1,20,28945.0,1
90816767,0,0,1,0,200000.0,5,534.72,15000,36,0.1699,21190.0,2.0,20466.0,152.0,249.0,11.0,2.0,4.0,21.0,7.0,11.0,10.0,0.0,4.0,19,100.0,0,36,269877.0,1
94308167,0,1,0,0,83000.0,4,271.45,8000,36,0.1349,38269.0,0.0,15986.0,159.0,285.0,5.0,2.0,2.0,20.0,7.0,8.0,7.0,0.0,3.0,10,20.0,0,19,34163.0,1
